fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,arrival_time,daystofix,class
0,1,16,28,3.7754340930000003,544,166,957.6071429,153,3.649049272,3201,45.5,1.03566073,58,1352510445,1720.6617,1
0,1,1,1,0.0,2,1,280.0,153,0.035416667,35,40.0,29.23529412,40,1352513505,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352533770,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352618355,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352634994,0.0,0
0,1,2,2,0.388902232,41,77,3025.0,154,-3.582152778,1113,18.5,0.810426173,18,1352662769,105.8334,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352674895,0.0,0
0,1,2,2,1.0,0,8,256.0,150,58.04202546,58,419.5,1.02028059,387,1352686266,0.0,0
0,3,10,14,2.561448389,226,0,264.9285714,157,0.795146329,217,55.5,2.863308196,42,1352687678,57.7779,1
1,1,3,3,1.4970151059999999,0,22,2166.666667,153,56.89622685,1165,14.0,1.2362920609999999,13,1352692346,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352693774,0.0,0
1,2,3,17,3.7796210919999997,171,0,85.11764706,154,0.445778186,46,8.0,0.066585703,8,1352719532,12.9169,1
1,1,2,8,0.0,20,30,21.25,152,27.68204282,7,10.5,1.007949013,13,1352727312,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352732113,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352732165,0.0,0
0,1,1,1,0.0,1,1,42.0,149,2.90681713,20,98.0,1.344018889,4,1352733275,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352740400,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352743911,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352743963,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352744015,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352744067,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352744166,0.0,0
0,1,7,18,2.9453390319999997,268,35,1271.055556,165,-28.44558835,3093,8.5,0.9386578309999999,17,1352744359,60.2727,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352745754,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352746536,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352746593,0.0,0
1,1,1,1,0.0,1,1,3058.0,153,41.36944444,110,100.0,1.02417243,88,1352746954,0.0,0
1,1,1,1,0.0,1,1,968.0,151,7.897731481,131,101.0,1.126618638,89,1352747129,0.0,0
1,1,1,1,0.0,4,0,993.0,151,3.7582986110000003,253,102.0,1.266077846,90,1352747904,220.8879,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352749370,0.0,0
1,1,1,1,0.0,2,1,79.0,151,11.16568287,9,103.0,1.089560129,91,1352749922,133.7404,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352750775,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352750827,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352750935,0.0,0
1,1,2,2,0.537376085,43,14,1774.0,154,10.85589699,319,205.5,1.051056064,166,1352752398,329.973,1
1,1,1,1,0.0,15,3,324.0,126,52.1809375,11,754.0,1.019164087,5,1352752592,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352753831,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352754039,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352754567,0.0,0
0,1,1,1,0.0,5,1,160.0,151,7.993912037,8,207.0,1.125095197,206,1352755446,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352756101,0.0,0
0,1,1,2,0.825626526,36,18,2007.0,153,4.490856481000001,923,11.5,1.154877979,7,1352757357,0.006999999999999999,1
1,1,1,1,0.0,4,1,1727.0,153,6.122905093,559,13.0,1.163321166,8,1352757965,0.0,0
0,1,1,1,0.0,83,0,0.0,1,0.0,0,443.0,0.0,442,1352762510,0.0,0
0,1,3,5,2.0897029419999997,339,0,0.0,1,0.0,0,808.0,0.0,781,1352763181,0.0,0
0,1,1,1,0.0,4,0,35.0,151,19.83451389,1,593.0,1.050417167,581,1352764212,0.0,0
0,1,1,1,0.0,1264,1321,8569.0,105,5.999861111,29,516.0,1.166670525,488,1352764946,0.0,0
0,1,1,1,0.0,137,352,2022.0,150,42.51184028,40,31.0,1.023522858,0,1352779318,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352782797,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352782893,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352783670,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352784240,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352784816,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352785141,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352790015,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352790439,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352791968,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352792020,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352792094,0.0,0
1,1,1,1,0.0,1,1,535.0,151,4.543518519,46,32.0,1.2200937440000001,29,1352793021,0.0,0
0,1,1,1,0.0,4,2,665.0,151,13.14722222,24,72.0,1.076061694,26,1352796670,97.6357,1
1,1,2,2,0.9709505940000001,3,2,290.5,151,7.646574074,98,35.5,1.098083141,34,1352797356,0.0,0
1,1,1,1,0.0,12,12,3881.0,154,4.431354167,237,41.0,1.225664653,41,1352798113,232.3232,1
0,1,2,10,3.006294402,460,441,100.4,153,28.16616667,68,107.5,1.0063917740000001,107,1352803597,0.0,0
0,1,1,2,0.611822858,126,0,0.0,1,0.0,0,113.5,0.0,109,1352804172,50.4762,1
0,1,2,2,0.892408419,514,0,0.0,1,0.0,0,115.5,0.0,111,1352804438,15.6098,1
0,1,2,3,1.5766260619999999,494,0,0.0,1,0.0,0,118.0,0.0,114,1352804606,50.6705,1
0,1,3,5,1.293805366,44,61,298.0,157,-0.8899282409999999,155,127.0,-55.79254937,124,1352805340,0.0,0
0,1,4,5,1.6935143380000002,292,159,730.2,157,-2.68369213,519,122.0,0.851080627,119,1352805669,15.607000000000001,1
0,1,1,1,0.0,0,121,121.0,153,0.026342592999999997,1,130.0,38.96133568,125,1352805873,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352823237,0.0,0
1,1,2,2,0.9410313090000001,45,36,4550.0,154,12.81678819,1008,37.5,1.091696491,36,1352827360,59.312,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352828350,0.0,0
0,1,4,4,1.717051104,147,1,2598.75,174,-53.18247106,1010,411.5,0.99001434,360,1352832786,76.9914,1
0,1,3,9,2.477752984,178,96,413.3333333,151,44.05113683,42,830.0,1.004062564,766,1352834665,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352840802,0.0,0
0,1,1,1,0.0,14,99,3881.0,154,0.642372685,238,3492.0,2.556728708,2990,1352853614,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352853670,0.0,0
1,1,1,1,0.0,1,1,335.0,151,9.221018519,9,33.0,1.10844789,30,1352861468,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352863436,0.0,0
1,2,2,2,0.918295834,3,0,82.5,154,16.37289352,135,0.5,0.51526914,0,1352873929,-4.6451,1
0,1,1,1,0.0,2,1,1268.0,150,22.42255787,113,16.0,1.044597945,14,1352880119,0.0,0
0,1,15,25,4.2555461910000005,89,96,1331.44,154,25.11544815,3879,433.0,1.012153899,412,1352888759,64.4281,1
1,1,1,1,0.0,4,4,2193.0,154,0.13447916699999998,417,10.0,8.43609605,7,1352900378,428.3728,1
1,1,1,1,0.0,0,1,5230.0,154,0.160810185,89,221.0,7.218511587999999,147,1352902653,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352905919,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352908488,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352910613,0.0,0
1,1,3,3,1.46632651,36,9,2937.333333,154,4.162947531,1657,804.0,1.082016177,776,1352913943,114.0564,1
1,1,3,7,2.252103745,103,8,1058.5714289999999,157,-1.82698082,814,18.0,0.915956665,18,1352915941,55.1626,1
1,1,1,1,0.0,46,0,0.0,1,0.0,0,0.0,0.0,0,1352917281,0.0,0
0,1,1,1,0.0,2,2,25.0,151,14.02982639,96,3493.0,1.071276719,32,1352919766,0.0,0
0,1,3,3,0.948619676,48,0,3908.333333,154,1.277249228,1008,16.0,0.8467915140000001,16,1352921114,55.4045,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352924769,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352925091,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352927849,0.0,0
0,1,2,8,2.840610191,45,44,42.375,144,64.04334491,8,169.5,1.005484392,37,1352938090,0.0,0
0,1,1,2,0.918295834,13,2,241.5,151,21.90673611,6,175.5,1.034236045,39,1352938590,0.0,0
0,1,1,5,2.04839902,58,1,0.4,142,14.04880787,1,179.0,0.202847217,44,1352939114,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352950098,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352958890,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352958945,0.0,0
1,2,5,5,1.271666617,33,16,1926.2,157,28.57868981,961,15.0,1.012728837,13,1352960397,163.517,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352964001,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352964294,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352964476,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352964729,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352966034,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352967526,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352968830,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1352968973,0.0,0
1,1,1,3,1.345851989,26,0,111.66666670000001,157,2.0429050930000003,8,132.0,1.299138278,128,1352981847,26.7475,1
0,2,2,2,0.165427034,81,1,3.5,151,11.25629051,18,149.5,0.522209803,89,1352995597,64.39,1
0,1,2,2,0.16082302099999998,1,84,333.0,154,6.853125,149,151.5,1.109439124,91,1352995829,0.0,0
0,1,2,2,0.46899559399999996,12,8,4585.0,157,-2.212800926,1026,839.5,0.661063049,772,1353001435,502.8246,1
0,2,7,13,3.173486075,846,31,75.07692308,200,-74.49424947,114,1137.0,0.997069315,1076,1353002887,299.0873,1
1,1,1,1,0.0,4,1,1730.0,153,2.9063310189999996,560,14.0,1.34407643,9,1353009072,0.0,0
1,1,1,1,0.0,2,1,153.0,154,1.579201389,117,819.0,1.633231459,790,1353010372,1298.4405,1
1,1,2,2,0.918295834,2,1,959.5,153,18.24884259,261,3.5,1.033273377,3,1353011150,480.8342,1
0,1,2,3,1.561278124,8,8,733.0,154,1.35216821,93,6.0,1.427159853,7,1353013981,115.7221,1
0,1,1,1,0.0,3,2,4463.0,154,-0.102326389,752,8.0,-8.772650152999999,8,1353014579,465.3879,1
0,1,1,7,2.807354922,0,7,1054.4285710000001,154,8.376489749,1758,844.0,1.041704255,800,1353015677,0.0,0
0,1,1,2,1.0,0,2,367.5,154,6.543576389,16,848.5,1.076416356,802,1353015841,0.0,0
0,1,1,7,2.29248125,0,12,118.7142857,153,15.13257275,308,853.0,1.014545526,809,1353015959,0.0,0
1,1,1,1,0.0,1,3,100.0,152,22.65578704,1,859.0,1.0441388329999999,812,1353016583,187.3368,1
1,1,1,1,0.0,11,11,644.0,151,11.01791667,25,860.0,1.09076126,813,1353016714,161.4541,1
0,1,1,18,4.169925001,0,18,125.2222222,151,15.14742541,822,831.5,1.0136629320000001,23,1353017275,0.0,0
0,1,2,3,1.03494031,352,357,339.3333333,154,11.2437963,399,821.0,1.035943936,793,1353018007,18.8257,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353018151,0.0,0
0,1,1,1,0.0,1,1,11.0,139,94.91135417,1,725.0,1.010536147,579,1353019208,0.0,0
0,1,2,5,2.2348308830000003,23,13,2570.2,157,-1.1180162040000001,1893,843.0,0.644427045,777,1353019550,54.4517,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353019879,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353019948,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353020007,0.0,0
1,1,2,2,0.8112781240000001,3,5,128.0,154,11.43926505,2,857.5,1.056728725,811,1353021022,149.5205,1
1,1,2,2,0.918295834,3,3,3018.5,154,4.2727025460000005,1109,0.5,0.5585109770000001,1,1353023420,117.9107,1
1,1,1,1,0.0,3,2,1269.0,150,1.665671296,114,174.0,1.600358547,127,1353024033,0.0,0
0,1,1,1,0.0,0,2,33.0,154,0.082395833,253,954.0,13.13653603,794,1353025126,0.0,0
0,2,49,206,7.346185737000001,54,230,480.0776699,156,9.726433219,9690,1057.5,1.0026494540000002,24,1353026518,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353029444,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353029636,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353032017,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353032159,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353032528,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353032691,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353033224,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353033381,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353035560,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353035774,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353037152,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353037410,0.0,0
0,1,2,2,0.979868757,12,0,378.5,154,5.765451389,55,861.5,3.051169882,815,1353039523,4.7075,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353041753,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353042230,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353042404,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353043974,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353044277,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353044467,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353046238,0.0,0
0,1,2,3,1.0346709,91,25,833.3333332999999,160,17.05710262,647,2.0,1.013669265,3,1353054988,49.5068,1
1,1,1,1,0.0,28,23,131.0,151,16.74252315,17,18.0,1.059728154,16,1353077035,0.0,0
1,3,5,8,2.823477385,120,73,94.375,157,59.17002315,59,211.5,1.004814227,138,1353077401,53.2992,1
0,3,5,7,1.726387615,246,0,863.1428571,157,-0.6775611770000001,1675,180.0,0.552311801,1,1353080759,53.5567,1
1,1,1,1,0.0,17,4,150.0,155,7.025162037,3,444.0,1.1423454709999998,443,1353081229,219.0339,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353085365,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353085750,0.0,0
0,1,2,9,2.439632117,0,1935,215.0,156,116.87594779999999,72,24.0,1.001517394,27,1353088848,0.0,0
0,1,3,79,5.485191099999999,1226,6955,92.36708861,156,124.12822759999999,174,794.0,1.000446934,770,1353091355,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353093478,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353093955,0.0,0
0,2,3,3,1.3571305009999999,23,5,758.0,162,-27.8074267,63,9.0,0.970721939,9,1353096906,61.0734,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353098277,0.0,0
1,1,1,1,0.0,9,5,1098.0,157,-10.69393519,429,753.0,0.906489054,28,1353106125,0.0,0
0,1,1,1,0.0,1,1,127.0,123,14.214733800000001,37,3494.0,1.070349541,22,1353109930,0.0,0
1,1,1,1,0.0,2,2,3058.0,153,4.445266204,111,26.0,1.2249584059999998,23,1353131025,37.1842,1
1,1,2,2,0.918295834,3,3,4576.0,156,1.318559028,1019,863.5,1.5515797340000002,817,1353135021,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353150319,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353154739,0.0,0
0,1,1,1,0.0,5,5,162.0,155,80.00902778,1,953.0,1.01249859,793,1353169777,996.3029,1
0,3,55,251,7.82277231,323,343,441.88047810000006,157,3.275811338,12734,1286.0,1.008285354,27,1353192617,-20.7203,1
0,3,40,109,6.479067926,201,103,671.0183486000001,157,4.62963e-05,9208,1466.0,1045.953245,29,1353192621,-20.7204,1
0,1,1,1,0.0,898,1060,8512.0,105,5.000335648,30,517.0,1.199986575,489,1353196975,0.0,0
0,1,1,1,0.0,1,0,37.0,131,88.55103009,21,2.0,1.011292923,0,1353270052,0.0,0
1,1,1,1,0.0,2,1,2790.0,156,2.8422222219999997,288,104.0,1.3518373730000002,92,1353272086,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353290305,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353291023,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353292022,0.0,0
1,1,8,10,2.900053979,20,16,502.5,157,4.575538194,790,8.5,1.543135488,11,1353305236,105.9065,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353308435,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353308499,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353332893,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353333606,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353333761,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353334031,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353337830,0.0,0
1,1,1,1,0.0,61,0,0.0,1,0.0,0,834.0,0.0,771,1353344003,0.0,0
0,1,2,2,1.0,0,14,3006.0,156,3.6878935189999997,1117,34.5,1.203368128,29,1353345152,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353347988,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353348247,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353348502,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353348893,0.0,0
1,1,2,2,0.8453509370000001,11,11,844.0,156,3.7316782410000005,309,19.5,1.200981958,18,1353348935,28.0918,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353351123,0.0,0
1,1,1,1,0.0,65,0,0.0,1,0.0,0,840.0,0.0,775,1353354174,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353357619,0.0,0
1,1,2,2,0.315997133,34,1,499.0,157,0.961180556,321,835.5,0.7600968140000001,773,1353358709,0.0,0
0,1,1,1,0.0,40,0,0.0,1,0.0,0,837.0,0.0,774,1353359566,0.0,0
0,1,3,4,1.921928095,5,5,1047.0,156,3.5440538189999997,1052,836.5,1.176635718,770,1353359850,0.0,0
1,1,1,1,0.0,1,1,85.0,139,70.52583333,2,726.0,1.014179201,580,1353360435,0.0,0
0,1,1,1,0.0,6,6,4516.0,157,-8.033356481,764,34.0,0.875519031,33,1353360977,112.6894,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353363419,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353363726,0.0,0
0,1,1,1,0.0,1,0,25.0,151,5.139293981000001,97,727.0,1.194579256,21,1353363801,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353365473,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353366885,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353367192,0.0,0
0,1,1,1,0.0,866,1166,8350.0,105,2.000451389,31,518.0,1.499887178,490,1353369814,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353372451,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353372909,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353373488,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353373556,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353373815,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353373889,0.0,0
0,1,3,3,1.4958242290000001,9,8,3365.0,157,3.442681327,968,1.0,0.752552071,2,1353374688,56.1114,1
0,2,2,3,1.370950594,5,5,87.66666667,154,13.83951775,131,153.0,1.029589171,8,1353375072,45.8022,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353375395,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353376970,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353377346,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353377876,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353380178,0.0,0
1,1,2,3,1.461901189,24,1,851.6666667000002,157,2.221685957,158,321.0,1.275065597,312,1353384572,0.0,0
1,1,2,2,0.931055823,72,3,1188.0,158,-15.54603588,449,346.5,0.95947025,337,1353390700,0.0,0
1,1,2,2,0.918295834,3,3,565.0,157,2.5332754630000003,22,445.5,1.2960575909999998,445,1353411494,0.0,0
0,1,1,1,0.0,1,0,71.0,151,27.49766204,79,155.0,1.036366728,9,1353421646,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353425436,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353428550,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353430788,0.0,0
0,1,3,3,1.3844315040000001,22,2,1842.6666670000002,157,8.177403549,1111,16.0,1.046573958,12,1353435936,49.4459,1
0,1,1,1,0.0,1,2,43.0,157,2.84494213,3,848.0,1.351500999,778,1353438424,8.067,1
0,1,1,1,0.0,7,3,366.0,157,77.2421412,157,222.0,1.012946301,148,1353439587,0.0,0
1,1,2,2,1.0,18,18,4590.0,157,2.817256944,1031,216.5,1.191356501,174,1353440530,98.1539,1
0,2,5,6,2.0874245890000003,152,4,1669.5,157,20.91740162,1540,3497.5,0.9646169059999999,2995,1353441904,45.2685,1
0,1,1,1,0.0,1,1,997.0,151,8.045636574,254,865.0,1.124290973,818,1353443047,0.0,0
0,1,4,9,2.8048537999999996,46,32,1399.222222,157,6.012101337000001,1490,159.0,0.935845155,159,1353443651,6.8443,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353444131,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353444739,0.0,0
0,1,2,2,0.9561550240000001,99,7,209.5,157,0.8155150459999999,59,872.5,1.6131094730000002,826,1353446157,21.424,1
1,1,2,2,0.9774178179999999,9,8,385.5,157,2.9355324069999997,61,866.5,1.255488938,820,1353446249,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353446409,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353449001,0.0,0
0,1,4,6,2.31766989,50,21,1597.166667,157,32.62475502,1055,851.5,1.012055376,784,1353449609,6.9542,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353451402,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353453450,0.0,0
0,1,1,1,0.0,950,959,8050.0,105,0.999618056,32,519.0,2.00038209,491,1353456181,0.0,0
1,1,4,5,1.741290518,107,23,107.6,156,7.806550926,9,31.0,1.07757454,32,1353456411,204.676,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353457047,0.0,0
0,1,1,1,0.0,4,1,3062.0,157,6.6966087960000005,117,156.0,1.149329314,138,1353457211,0.0,0
0,1,1,1,0.0,0,65,65.0,108,270.7201389,1,267.0,1.003693852,2,1353463513,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353466895,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353467257,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353474702,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1353475039,0.0,0
0,3,13,33,3.493590575,679,10,335.42424239999997,160,8.684665053,1573,25.0,1.025727338,27,1353483472,44.5475,1
