hashcode,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,arrival_time,daystofix,class
1421102209,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421102209,0.0,0
1421102224,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421102224,0.0,0
1421128936,1,1,1,1,0.0,12,1,973.0,25,52.49578704,74,3944.0,1.019049148,1556,1421128936,0.0,0
1421128936,1,1,1,1,0.0,12,1,990.0,25,-2.618564815,76,3978.0,0.61811142,1580,1421128936,0.0,0
1421135619,0,2,3,6,2.473391113,236,15,298.6666667,25,77.60963735,231,8174.5,0.501117946,1847,1421135619,0.0,0
1421135853,0,1,1,1,0.0,6,0,171.0,25,215.4710995,17,8178.0,1.004640994,347,1421135853,0.0,0
1421136014,0,1,1,1,0.0,18,4,679.0,25,7.447951389,61,8179.0,1.134265108,1848,1421136014,0.0,0
1421169034,0,5,13,13,3.700439718,13,13,290.1538462,26,3.790810185,3855,13658.0,1.064531238,86,1421169034,0.0,0
1421184841,0,1,1,1,0.0,16,6,45.0,25,147.0718519,4,3945.0,1.006799398,382,1421184841,0.0,0
1421190551,0,1,1,1,0.0,2,2,73.0,25,357.0238079,8,11.0,1.0028009340000001,4,1421190551,0.0,0
1421195780,0,1,1,1,0.0,1,1,73.0,25,0.060520832999999996,9,12.0,17.523235800000002,5,1421195780,0.0,0
1421218410,0,1,1,1,0.0,1,1,210.0,25,103.42652779999999,32,8180.0,1.0096686990000001,348,1421218410,0.0,0
1421220648,0,4,10,14,3.305982217,186,302,319.85714289999993,26,178.20599950000002,1848,3952.5,1.259908257,51,1421220648,358.54900000000004,1
1421251094,1,1,1,1,0.0,2,2,72.0,25,8.889444444,23,13665.0,1.112492969,4223,1421251094,0.0,0
1421258987,1,2,3,3,1.517528789,53,28,578.6666667000001,26,0.443738426,742,3961.0,2.37718772,52,1421258987,0.0,0
1421263420,1,1,1,1,0.0,3,1,75.0,25,422.0376273,3,13.0,1.0023694570000001,1,1421263420,0.0,0
1421296065,0,1,1,1,0.0,3,0,405.0,25,184.39796299999998,16,3963.0,1.005423053,1840,1421296065,0.0,0
1421346329,1,1,1,1,0.0,4,0,577.0,26,1.454641204,48,3964.0,1.6874547469999999,1570,1421346329,0.0,0
1421355180,1,1,1,1,0.0,7,1,984.0,25,2.618564815,75,3965.0,1.38188858,1571,1421355180,0.0,0
1421356621,1,1,1,1,0.0,3,4,118.0,25,133.1379745,4,3966.0,1.007511005,1841,1421356621,0.0,0
1421357978,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421357978,0.0,0
1421358055,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421358055,0.0,0
1421381866,0,5,13,13,3.700439718,13,13,287.0,26,2.165302707,3875,824.0,1.106681698,67,1421381866,0.0,0
1421381899,0,5,13,13,3.700439718,13,13,287.0,26,0.000381944,3888,837.0,641.4744905,68,1421381899,0.0,0
1421437750,0,1,1,1,0.0,12,10,776.0,25,58.86131944,75,12.0,1.016989086,5,1421437750,0.0,0
1421442898,0,1,2,2,0.855450811,21,4,157.0,26,66.23993056,90,13.5,1.238670386,6,1421442898,0.0,0
1421443708,0,1,1,1,0.0,0,7,235.0,26,0.009375,89,15.0,107.66666670000001,7,1421443708,0.0,0
1421532962,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421532962,0.0,0
1421686919,0,2,4,7,2.445184373,405,179,38.0,26,61.95811177,7,17.0,0.635085405,2,1421686919,0.0,0
1421687398,0,1,1,1,0.0,2,0,42.0,26,0.005543981,1,21.0,181.37578290000002,12,1421687398,0.0,0
1421688062,0,1,3,5,1.702046177,68,7,350.6,25,145.6802315,180,8183.0,1.001875502,1853,1421688062,260.2601,1
1421695587,1,2,4,7,2.726297626,25,15,168.4285714,25,142.2077315,115,2245.0,1.002063972,594,1421695587,0.0,0
1421696158,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421696158,0.0,0
1421696736,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421696736,0.0,0
1421697047,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421697047,0.0,0
1421731724,0,1,2,4,2.0,4,4,220.25,25,0.418252315,82,2250.5,2.24526109,598,1421731724,0.0,0
1421731746,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421731746,0.0,0
1421731781,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421731781,0.0,0
1421731811,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421731811,0.0,0
1421777501,0,1,1,1,0.0,62,62,150.0,26,6.44505787,2,0.0,0.0,0,1421777501,0.0,0
1421780508,0,1,1,1,0.0,31,7,150.0,26,0.034803241,3,1.0,29.73295643,1,1421780508,0.0,0
1421782672,0,1,2,3,0.5839987729999999,76,30,473.66666669999995,25,189.996331,76,23.0,1.002978267,8,1421782672,855.6781,1
1421782863,0,1,1,1,0.0,5,1,203.0,25,0.002210648,10,25.0,453.3560209,9,1421782863,0.0,0
1421783298,0,1,1,1,0.0,12,8,96.0,26,3.939814815,3,2.0,1.2538190359999999,2,1421783298,352.0369,1
1421790952,0,1,1,1,0.0,15,0,189.0,25,124.6970255,9,3967.0,1.008019437,1842,1421790952,0.0,0
1421806710,0,1,1,3,1.07633913,185,176,91.33333333,26,0.19141203699999998,8,3969.0,3.391101022,1574,1421806710,0.0,0
1421806892,0,3,4,7,2.1742535640000002,426,4,257.0,26,2.1081001980000003,1061,3974.0,1.111329565,53,1421806892,0.0,0
1421851829,0,1,1,1,0.0,38,16,183.0,26,0.5222106479999999,1,3.0,2.9149360580000003,3,1421851829,0.0,0
1421855023,0,1,1,1,0.0,15,11,205.0,26,0.036967593,2,4.0,28.0507201,4,1421855023,0.0,0
1421856029,0,1,1,3,1.068079187,209,211,103.0,27,0.194155093,8,6.0,2.7401870710000003,7,1421856029,0.0,0
1421859172,0,1,1,2,0.619382195,8,5,194.0,27,181.4218866,6,8.5,14.74620778,9,1421859172,0.0,0
1421860378,0,1,1,1,0.0,0,5,100.0,27,0.050335648,6,10.0,20.86663601,10,1421860378,0.0,0
1421869418,0,5,13,13,3.700439718,13,13,289.3846154,26,4.507450142,3904,13672.0,1.054856472,87,1421869418,0.0,0
1421871125,0,1,1,1,0.0,2,3,324.0,25,175.04003469999998,23,16.0,1.0057129790000001,8,1421871125,0.0,0
1421872914,0,1,1,1,0.0,41,0,1499.0,26,0.040462963,433,0.0,0.0,0,1421872914,0.0,0
1421886478,1,1,1,2,0.925685987,34,10,713.5,25,129.72284140000002,60,3979.5,1.003863337,1582,1421886478,0.0,0
1421889016,0,1,3,3,1.521928095,4,1,455.0,25,60.14040123,128,3982.0,12.35182448,1585,1421889016,0.0,0
1421889613,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421889613,0.0,0
1421889716,0,1,1,1,0.0,1,1,1215.0,25,0.008101852,53,3984.0,124.42857140000001,1586,1421889716,0.0,0
1421890751,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421890751,854.4272,1
1421890765,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1421890765,0.0,0
1421895301,1,1,1,1,0.0,15,17,1001.0,25,8.869965277999999,77,3985.0,1.112740013,1587,1421895301,0.0,0
1421942211,0,1,2,3,1.042033597,269,0,112.33333329999999,26,16.55438657,59,60.0,0.340045217,5,1421942211,0.0,0
1421946668,0,2,2,8,2.7246921289999997,269,13,39.75,26,52.95412182,13,65.5,10.69291342,36,1421946668,532.0513,1
1421947691,0,1,2,2,0.137099479,39,13,250.5,26,0.037633102,62,70.5,49.87182681,14,1421947691,0.0,0
1421957850,0,1,1,5,2.321928095,95,0,46.8,26,0.129421296,5,74.0,4.528527991,19,1421957850,0.0,0
1421964646,1,1,1,1,0.0,5,1,46.0,25,176.30074069999998,2,2254.0,1.0056721259999999,600,1421964646,0.0,0
1421974750,0,1,5,6,1.9195188840000001,160,11,79.0,26,181.77255590000001,80,3.5,1.00226213,5,1421974750,0.0,0
1421975541,0,1,3,3,1.181290899,18,2,266.6666667,27,87.02969522,130,4138.0,0.980918016,1925,1421975541,392.8397,1
1421985237,1,1,1,1,0.0,10,5,128.0,25,175.5644792,12,3986.0,1.005695913,1588,1421985237,0.0,0
1422060770,0,1,5,5,1.6147119269999999,178,135,107.2,26,0.9956018520000001,47,9.0,1.4586840269999999,10,1422060770,4.998,1
1422258625,1,2,2,2,0.873981048,29,5,231.0,25,236.50012149999998,24,3987.5,1.0023886340000001,1589,1422258625,121.3969,1
1422261918,0,1,1,1,0.0,3,14,73.0,25,433.5943171,6,3989.0,1.002306303,1590,1422261918,0.0,0
1422262019,0,1,2,4,1.806238929,29,1,526.75,25,180.0658333,211,3991.5,1.002497405,1594,1422262019,0.0,0
1422262079,0,1,1,1,0.0,11,1,536.0,25,6.643715277999999,43,3994.0,1.15051819,1595,1422262079,0.0,0
1422304700,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422304700,0.0,0
1422337482,1,1,3,3,0.7441942140000001,18,8,473.0,25,132.149483,99,3996.0,1.007332051,1598,1422337482,0.0,0
1422337925,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422337925,0.0,0
1422337986,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422337986,0.0,0
1422394449,0,1,1,1,0.0,107,106,157.0,25,0.038055556000000004,24,14.0,27.27737226,3,1422394449,121.9756,1
1422394949,0,1,1,1,0.0,69,0,0.0,1,0.0,0,17.0,0.0,6,1422394949,0.0,0
1422420310,1,1,1,1,0.0,8,5,164.0,25,120.91408559999999,21,3998.0,1.008270335,1844,1422420310,0.0,0
1422420783,0,5,13,13,3.700439718,13,13,292.53846150000004,26,6.378426816,3918,850.0,1.038333786,69,1422420783,0.0,0
1422420786,0,5,13,13,3.700439718,13,13,292.53846150000004,26,3.47222e-05,3931,863.0,7046.2193959999995,70,1422420786,0.0,0
1422425325,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422425325,0.0,0
1422425391,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422425391,0.0,0
1422425407,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422425407,0.0,0
1422464762,1,1,1,1,0.0,3,3,158.0,25,0.81380787,25,15.0,2.2287912619999997,4,1422464762,6.222,1
1422491012,0,1,3,3,0.783678338,68,70,123.66666670000001,26,4.979652778,31,13.0,1.1227216309999999,13,1422491012,0.0183,1
1422492595,1,1,1,1,0.0,35,39,125.0,26,0.018321759,3,15.0,55.57991156,14,1422492595,1.8776,1
1422493640,0,2,5,7,1.844493063,92,6,155.5714286,25,229.5581101,105,8189.0,0.8596992859999999,353,1422493640,0.0,0
1422506104,0,2,2,2,0.836640742,17,13,85.5,25,218.1787616,2,8193.5,4.467127878,354,1422506104,0.0,0
1422513082,0,2,3,5,1.8886740480000002,44,10,187.6,25,19.86474074,67,8197.0,1.010114022,358,1422513082,0.0,0
1422543671,0,1,1,1,0.0,3,1,190.0,25,43.82869213,16,26.0,1.0228161040000001,13,1422543671,0.0,0
1422546500,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422546500,0.0,0
1422547307,0,1,1,1,0.0,19,0,67.0,25,0.476886574,2,13679.0,3.096934689,6855,1422547307,0.0,0
1422547824,0,5,13,13,3.700439718,13,13,292.53846150000004,26,1.4703472219999998,3944,13686.0,1.166372725,88,1422547824,0.0,0
1422554584,0,1,1,1,0.0,1,1,360.0,25,56.37452546,20,72.0,1.017738509,27,1422554584,0.0,0
1422559364,1,1,3,9,2.519474678,131,47,157.33333330000002,25,154.2637333,141,20.0,1.001854251,19,1422559364,0.0,0
1422567089,0,1,1,3,1.501357929,14,15,507.0,25,182.1519907,206,26.0,1.003052201,22,1422567089,0.0,0
1422569820,0,1,3,3,1.3033723999999998,79,31,85.66666667,26,2.565906636,24,17.0,1.149002546,17,1422569820,0.9838,1
1422575765,0,1,1,1,0.0,16,12,244.0,25,216.3029745,31,27.0,1.004623145,14,1422575765,0.0,0
1422632360,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422632360,0.0,0
1422632370,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422632370,0.0,0
1422649866,0,1,2,2,0.543564443,19,13,88.0,26,0.926458333,17,19.5,1.8095345180000002,19,1422649866,0.0574,1
1422654823,1,1,2,2,0.259432169,81,56,177.5,26,0.976666667,26,21.5,1.51969125,21,1422654823,10.7685,1
1422659920,0,1,1,1,0.0,3,3,169.0,26,0.058993055999999995,7,23.0,17.95114773,22,1422659920,0.0,0
1422660222,0,1,1,2,0.137099479,46,6,195.5,27,9.271412037000001,8,18.5,1.0808938270000001,10,1422660222,0.0,0
1422719667,1,1,1,1,0.0,5,2,287.0,25,133.8762963,36,13693.0,1.007469582,2092,1422719667,0.0,0
1422719874,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422719874,0.0,0
1422719997,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422719997,0.0,0
1422721134,1,2,4,7,2.16190172,89,57,624.7142857000001,25,136.02008600000002,467,13697.0,1.004055402,4239,1422721134,0.0,0
1422721292,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422721292,0.0,0
1422721395,1,1,2,2,0.981588621,36,33,321.0,25,195.7823148,39,13701.5,1.0029543509999999,4241,1422721395,0.0,0
1422721553,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422721553,0.0,0
1422721706,0,1,1,1,0.0,2,14,226.0,25,0.0035995370000000003,31,13703.0,278.8135048,4242,1422721706,0.0,0
1422903541,1,1,2,2,0.918295834,2,1,293.0,25,149.3942535,73,28.5,1.0083677340000001,6,1422903541,0.0,0
1422909025,1,2,3,6,2.4591479169999997,10,2,510.83333330000005,25,55.12130208,375,32.5,1.009144757,24,1422909025,0.0,0
1422913364,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422913364,0.0,0
1422917244,0,3,3,3,1.224394445,7,2,693.3333332999999,26,4.275694444,1086,4000.0,1.14292675,54,1422917244,0.0,0
1422924194,0,1,2,5,1.71305452,286,19,623.8,25,43.46569907,181,30.0,1.020702257,14,1422924194,0.0,0
1422927926,1,1,1,1,0.0,2,2,113.0,25,53.91962963,51,13704.0,1.018546121,6861,1422927926,0.0,0
1422928008,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422928008,0.0,0
1422928337,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422928337,0.0,0
1422938569,0,1,2,2,0.8112781240000001,6,2,229.0,25,191.22472219999997,53,4002.5,1.003311413,1846,1422938569,0.0,0
1422941125,1,1,1,1,0.0,1,1,17.0,25,-0.00119213,14,4006.0,-837.8349515,1849,1422941125,0.0,0
1422941125,1,1,1,1,0.0,1,1,17.0,25,388.4123264,12,4004.0,1.002574584,1847,1422941125,0.0,0
1422941228,0,1,1,1,0.0,1,1,17.0,25,0.00119213,15,4007.0,839.8349515000001,1850,1422941228,0.0,0
1422941228,0,1,1,1,0.0,1,1,17.0,25,0.00119213,13,4005.0,839.8349515000001,1848,1422941228,0.0,0
1422982388,0,1,1,1,0.0,4,5,303.0,25,187.8486111,25,13705.0,1.0053234359999998,4243,1422982388,0.0,0
1422985359,1,1,1,1,0.0,1,1,436.0,25,0.0,20,82.0,0.0,5,1422985359,0.0,0
1422985359,1,1,1,1,0.0,1,1,436.0,25,87.80447917,19,81.0,1.0113889409999999,4,1422985359,0.0,0
1422988816,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422988816,0.0,0
1422988925,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1422988925,0.0,0
1423002347,1,1,2,2,1.0,2,2,836.5,25,6.647980324,127,36.5,1.1082876529999999,12,1423002347,0.0,0
1423003443,0,1,2,3,1.435520504,14,13,218.66666669999998,25,5.139803241,42,39.0,1.118897764,27,1423003443,0.0,0
1423005309,0,1,1,1,0.0,2,0,111.0,25,270.0966435,9,148.0,1.003702378,95,1423005309,0.0,0
1423027974,0,1,1,1,0.0,5,2,378.0,25,209.86137730000002,12,33.0,1.00476505,15,1423027974,0.0,0
1423027974,0,1,1,1,0.0,5,2,381.0,25,0.0,13,36.0,0.0,17,1423027974,0.0,0
1423028228,0,2,2,2,0.836640742,37,8,1335.0,26,1.24431713,517,34.5,1.616162273,16,1423028228,0.0,0
1423069524,0,5,13,13,3.700439718,13,13,293.53846150000004,26,4.952685185,3961,13712.0,1.041322172,89,1423069524,0.0,0
1423079728,0,1,2,2,0.8453509370000001,61,16,591.0,26,221.7242477,85,37.5,1.8399624780000001,19,1423079728,0.0,0
1423079975,0,1,1,1,0.0,1,1,1185.0,26,0.002858796,81,39.0,350.7975709,20,1423079975,0.0,0
1423082146,0,1,5,5,1.245815458,34,18,137.8,26,89.75171296,82,26.0,1.057301674,27,1423082146,5.8227,1
1423082282,0,1,2,3,1.580153759,99,6,79.0,25,92.65911651,6,13720.0,1.003597415,4251,1423082282,0.0,0
1423082656,0,5,13,13,3.700439718,13,13,293.53846150000004,26,0.15199074099999998,3974,13728.0,2.609477474,90,1423082656,0.0,0
1423084425,0,1,1,1,0.0,58,42,1185.0,26,0.05150463,82,40.0,20.41573034,21,1423084425,0.0,0
1423085328,0,1,3,3,1.156779649,9,1,158.0,26,0.036828704,73,30.0,17.59333752,30,1423085328,0.0,0
1423085460,0,1,2,2,0.857148437,20,12,836.5,25,0.961956019,129,4008.5,1.779661425,1852,1423085460,0.0,0
1423086033,0,1,1,1,0.0,1,1,302.0,26,0.008159722,49,32.0,123.5531915,31,1423086033,0.0,0
1423086192,0,1,2,3,1.503273441,44,0,341.6666667,25,154.7214005,45,74.0,1.00298507,30,1423086192,0.0,0
1423091016,1,1,2,2,0.5547781629999999,16,15,90.0,26,0.065833333,27,33.5,12.39240506,33,1423091016,0.0,0
1423091245,0,1,1,1,0.0,0,14,135.0,26,0.002650463,13,35.0,378.2925764,34,1423091245,0.0,0
1423091777,1,1,1,1,0.0,17,15,46.0,26,0.00880787,16,36.0,114.5348226,35,1423091777,0.0,0
1423092347,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1423092347,0.0,0
1423119142,0,1,7,7,1.67175667,199,110,679.4285714,26,47.79061177,372,4013.0,1.013031131,1859,1423119142,160.5411,1
1423119948,1,1,1,1,0.0,4,2,1554.0,26,0.009328704,104,4017.0,108.19602979999999,1860,1423119948,0.0,0
1423120459,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1423120459,0.0,0
1423123947,0,1,1,2,0.918295834,4,2,219.0,25,76.61427662,52,4018.5,1.006628983,386,1423123947,0.0,0
1423152443,0,1,1,1,0.0,5,0,53.0,25,443.90131940000003,2,4020.0,1.002252753,1861,1423152443,0.0,0
1423152484,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1423152484,0.0,0
1423176738,0,1,1,1,0.0,2,1,388.0,25,98.75841435,29,2253.0,1.0101257190000001,599,1423176738,0.0,0
1423177974,0,2,3,5,2.074259617,130,7,84.8,26,98.06728935,27,43.0,1.011274334,1,1423177974,0.7038,1
1423238781,1,1,1,1,0.0,8,6,215.0,26,0.7037847220000001,4,13735.0,2.4208890419999998,6872,1423238781,0.0,0
1423250040,0,1,2,3,1.503273441,0,44,356.3333333,25,1.896388889,48,78.0,1.32224989,33,1423250040,0.0,0
1423257704,0,1,2,2,0.979868757,3,9,68.5,25,418.5980266,21,46.5,1.001720525,17,1423257704,0.0,0
1423258366,0,1,1,1,0.0,10,9,185.0,26,1.611388889,29,48.0,1.620582658,18,1423258366,0.0,0
1423496237,0,5,13,13,3.700439718,13,13,293.53846150000004,26,4.78681713,3987,13742.0,1.051104036,91,1423496237,0.0,0
1423503926,1,1,2,2,0.605186577,23,4,543.0,26,4.453518519,133,4021.5,1.168406171,1863,1423503926,0.0,0
1423507762,0,1,1,1,0.0,1,0,43.0,1,156.9829861,1,37.0,1.0063701170000001,0,1423507762,0.0,0
1423522208,0,1,1,1,0.0,14,1,1201.0,26,5.06693287,83,20.0,1.197358052,11,1423522208,0.0,0
1423522472,0,1,1,1,0.0,6,0,1214.0,26,0.0030555559999999996,84,21.0,328.2727273,12,1423522472,0.0,0
1423585223,1,1,2,7,0.623465487,85,72,42.42857143,26,43.1910119,65,4026.0,1.032737145,1870,1423585223,0.0,0
1423591831,0,1,1,1,0.0,7,1,144.0,25,155.22317130000002,49,4030.0,1.006442337,1871,1423591831,0.0,0
1423592558,0,1,1,1,0.0,2,1,167.0,25,7.56931713,14,4031.0,1.132112314,1872,1423592558,0.0,0
1423604735,0,1,7,8,1.865878755,15,294,138.625,26,5.997903646,172,4035.5,1.044047276,1880,1423604735,0.0,0
1423607110,0,5,13,13,3.700439718,13,13,293.53846150000004,26,1.283252315,4000,13755.0,1.190629443,92,1423607110,0.0,0
1423608516,0,1,5,9,2.896898534,120,45,297.1111111,28,66.29330376,281,4.0,0.896162225,8,1423608516,6.8733,1
1423686722,1,1,1,2,0.739741449,108,2,22.0,2,1.035648148,2,38.5,0.741394725,2,1423686722,0.0,0
1423697500,0,1,2,4,1.843626592,107,27,403.25,25,28.28091435,165,81.5,1.00983259,40,1423697500,0.0,0
1423697500,0,1,2,4,1.91422283,113,36,423.25,25,0.0,169,85.5,0.0,44,1423697500,0.0,0
1423711504,1,1,1,1,0.0,6,1,800.0,26,2.402523148,83,4040.0,1.41622908,1881,1423711504,0.0,0
1423711709,0,1,1,1,0.0,3,1,55.0,25,191.21457180000002,18,4041.0,1.0052297270000001,1882,1423711709,0.0,0
1423713622,1,1,1,2,0.30642473,60,13,668.0,25,313.84319439999996,94,4042.5,1.001906707,1884,1423713622,372.7231,1
1423716791,1,1,1,1,0.0,1,1,346.0,25,273.55206019999997,15,4044.0,1.003655611,387,1423716791,0.0,0
1423717649,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1423717649,0.0,0
1423718109,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1423718109,0.0,0
1423718820,0,1,1,1,0.0,1,1,1220.0,26,2.272546296,85,4045.0,1.44003504,1600,1423718820,0.0,0
1423721736,0,1,7,8,1.865878755,294,15,103.75,26,1.3541782409999998,180,4082.5,1.2508769770000001,1910,1423721736,272.4795,1
1423758382,0,5,13,13,3.700439718,13,13,293.53846150000004,26,1.750833333,4013,13768.0,1.139719566,93,1423758382,0.0,0
1423863846,0,1,1,1,0.0,81,20,180.0,25,148.7234375,41,13775.0,1.00672389,6888,1423863846,0.0,0
1423934537,1,1,3,3,1.442768939,83,4,154.66666669999998,25,48.65439429,15,13777.0,1.013217997,2101,1423934537,0.0,0
1424032671,0,1,1,1,0.0,19,0,31.0,25,1.135810185,1,8200.0,1.8804288009999999,359,1424032671,0.0,0
1424104400,0,1,1,1,0.0,1,1,1548.0,26,4.004837963,444,4046.0,1.249697993,55,1424104400,0.0,0
1424109184,1,1,1,1,0.0,3,1,805.0,26,4.602777778,84,4047.0,1.2172601090000001,1885,1424109184,0.0,0
1424114310,0,1,1,1,0.0,34,0,493.0,25,34.47559028,54,13779.0,1.02900603,2102,1424114310,0.0,0
1424114698,0,1,1,2,0.994223031,116,7,43.5,2,2.476712963,1,40.5,1.2018804790000002,4,1424114698,0.0,0
1424121314,1,1,2,2,0.45371633899999997,13,8,139.0,26,4.62474537,26,43.5,1.162171091,37,1424121314,0.0,0
1424136699,0,1,1,1,0.0,1,1,216.0,26,0.001886574,14,48.0,531.0613496999999,41,1424136699,267.6767,1
1424189432,0,1,1,1,0.0,40,8,943.0,25,14.81952546,156,4048.0,1.067478544,1601,1424189432,0.0,0
1424194366,0,1,2,2,0.99107606,7,2,65.5,25,10.84099537,23,4049.5,1.069181839,1887,1424194366,0.0,0
1424202372,1,1,1,1,0.0,3,4,343.0,28,6.873333333,44,9.0,1.145489816,9,1424202372,0.0,0
1424206619,0,5,13,13,3.700439718,13,13,293.53846150000004,26,4.879863782,4027,13786.0,1.047224867,94,1424206619,0.0,0
1424213387,0,1,1,1,0.0,4,1,580.0,25,149.63133100000002,26,10.0,1.006683092,0,1424213387,0.0,0
1424213628,0,1,1,1,0.0,1,4,583.0,25,0.002789352,27,4051.0,359.50622410000005,1888,1424213628,0.0,0
1424292372,0,1,2,2,0.353359335,15,0,263.5,25,1.030451389,55,4052.5,0.7426121240000001,389,1424292372,0.0,0
1424293831,0,5,13,13,3.700439718,13,13,293.53846150000004,26,1.009398148,4040,4060.0,1.242348051,56,1424293831,0.0,0
1424298310,0,1,2,2,0.8453509370000001,7,4,212.5,26,1.8714409719999998,39,49.5,1.400626104,43,1424298310,0.0,0
1424298604,0,1,1,1,0.0,29,0,0.0,1,0.0,0,42.0,0.0,5,1424298604,0.0,0
1424299494,0,1,2,2,0.787126586,8,9,214.0,26,0.013703703999999999,41,51.5,55.72972973,45,1424299494,0.0,0
1424368487,0,1,1,3,1.5731422959999999,90,7,137.0,25,62.60962963,11,13794.0,0.335107998,2106,1424368487,0.0,0
1424369476,0,1,1,1,0.0,1,1,424.0,25,0.011446758999999999,12,13796.0,88.36097068,2107,1424369476,0.0,0
1424391669,0,1,1,1,0.0,1,1,424.0,25,0.256863426,13,13797.0,4.893119452,2108,1424391669,0.0,0
1424451692,1,1,1,1,0.0,1,1,90.0,25,435.79557869999996,2,22.0,1.002294654,2,1424451692,0.0,0
1424453457,1,1,1,1,0.0,30,21,746.0,25,8.562905093,28,4067.0,1.1167827959999999,1894,1424453457,236.115,1
1424454373,1,1,1,1,0.0,2,1,755.0,25,0.010601852,29,4068.0,95.3231441,1895,1424454373,0.0,0
1424465518,0,1,1,1,0.0,1,0,252.0,25,147.0133449,16,49.0,1.0068021040000001,2,1424465518,0.0,0
1424531263,0,1,1,2,0.447272609,143,50,711.0,25,25.20526042,66,41.5,1.0256368009999999,23,1424531263,174.2236,1
1424665269,0,2,3,3,1.561278124,5,3,374.3333333,25,63.82649691,130,4070.0,1.020008096,391,1424665269,0.0,0
1424665346,0,1,1,1,0.0,20,16,186.0,26,16.28449074,30,4072.0,1.061408122,1898,1424665346,0.0,0
1424665413,0,1,1,1,0.0,9,2,1556.0,26,17.88732639,105,4073.0,1.055905504,1899,1424665413,0.0,0
1424678746,0,1,1,1,0.0,33,0,0.0,1,0.0,0,8201.0,0.0,1854,1424678746,0.0,0
1424704919,0,1,1,1,0.0,1,1,1548.0,26,4.757962963,447,8202.0,1.210173977,9,1424704919,0.0,0
1424707342,1,4,12,12,3.584962501,12,12,189.0,26,4.7860069439999995,3606,13803.5,1.054032703,398,1424707342,0.0,0
1424715975,1,1,2,2,1.0,7,3,844.5,26,222.8122627,111,4074.5,1.8555186030000002,1901,1424715975,0.0,0
1424725355,1,1,1,1,0.0,35,2,96.0,25,411.15671299999997,6,0.0,0.0,0,1424725355,468.8543,1
1424729898,0,1,1,1,0.0,23,28,129.0,25,0.05258101900000001,7,1.0,20.01826987,1,1424729898,0.0,0
1424794182,1,1,1,1,0.0,1,1,86.0,25,397.6164236,8,149.0,1.002514987,96,1424794182,0.0,0
1424820247,0,3,3,3,1.383807735,14,5,682.6666667000001,26,1.316118827,856,4077.0,1.4670458709999998,57,1424820247,0.0,0
